,si,gu,dong,name,address,review,label
461,서울특별시,구로구,신도림동,스타벅스 현대디큐브B2점,서울 구로구 신도림동 360-50,점심 저녁 피크시간만 빼면 사람이 많이 없어서 좋아요 파트너분들도 너무 친절하시고 커피도 늘 맛있어요 얼른 슈크림라떼가 나왔으면 젛겠어요 신메뉴 딸기라떼 먹었는데 묽은 요거트  딸기맛이라네요 아기랑 같이 갔는데 컵이 필요해서 부탁드렸어요 아기빨대랑 아기컵 같이 챙겨주셔서 좋았어요 이번 시즌 얼그레이 바닐라 라떼 맛있어요  이브닝 할인으로 먹으니 더 맛있어요 용과리프레셔 주문 특이한 맛이네여 ; 커피도 맛있고 직원분들도 친절해요 오랜만에 슈크림라떼 맛있게 먹었어요♡ 7시 이후 푸드 50를 놓칠수 없죠 비오는 날 뜨끈한 아메에 얼그레이 초코 케잌 먹으니 기분이 좋아지네요♡ 디큐브시티 스벅 오후7시 부터 디저트 할인해서 혜택받았어요굿 7일인가 8일까지 행사하는것 같아요 슈크림 라떼를 처음 주문해 봤습니다 달달하고 맛있긴 한데 저한테는 살짝 단맛이 강해서 다음엔 무난한 아메리카노로 가야할 것 같습니다 새로운 메뉴를 시켜보았는데 실패했어요 시간을 떼워야 되서 많이 먹긴 했습니다 허허 900 넘어 퇴근할 때 열린 곳 고민하다가 오늘 밤 샐수도 있어서 신메뉴 득템베리인데 수박맛이 난다 파트너님들 많이 바쁘셨나봐욥  맛있는 슈크림 라떼 봄맞이 슈크림 라떼에 카라멜드리즐 추가 봄비내리는 오늘 뜨아마시러 우산쓰고 나오는 나만의 낭만법 출장가면서 잘마시고 가네요 단호박보늬밤 맛있어요 브라운 슈가 오토 쉐이큰 에스프레소 커피 맛이 좋아요 생일쿠폰사용했지요,"[1, 0, 1, 0, 0, 0, 0, 0]"
462,서울특별시,구로구,신도림동,폴바셋 현대백화점 디큐브시티점,서울 구로구 경인로 662 디큐브시티 5층,폴바셋 봄말차 존버하다가 드디어 먹어봤는데 예상 외로 찐한 말차맛은 아니더라구요 녹차맛은 은은한 편이고 우유맛이 더 많이 느껴졌어요 제가 쌉싸름한 말차파라 더 그런 걸 수도 있겠지만 불호이신 분들도 충분히 드실 수 있을 것 같아요 저도 아이도 좋아하는 폴바셋♡ 너무 맛있어요 맛있었어요 첫 아이스크림 개시 녹차 아이스크림 맛있어용 크기는 작고귀여움 군고구마 양갱이 한번 사먹었는데 아이스크림에 조각내서 같이 먹어도 맛있었어용 커 피 음 료 맛 나요   주차  편리 즐겨가는 폴바셋에 맛있는 아이스크림과 소화잘되는 우유로 카페라떼 마셨는데 좋네요 배도 덜아프구요 우주 할인 받으니 더 좋네요 공간이 엄청 크진 않지만 친구와 대화하기 좋아요 아이스크림라떼 맛있어요 사랑은 아아아아아아아 아이스크림 짜잔 역쉬 커피는 폴바셋이 젤 맛나요 근데 빵은 제 값을 못하는 듯 해요 단팥은 그럭 저럭 맛난데빵부분이 조금 딱딱해요 맛있으면 괨찮은데 빵부분이 별로 였어요 사람 만나기 편한 곳이에요 호박식혜를 시켰는데 호박맛이 하나도 안나요 색깔도 메뉴판에는 노랑인데 그냥 식혜색깔이고 지나다가 들렀어요 백화점 안에 있어서 쇼핑하다 가기 좋아요 엄청 친절하세요 먹다가 중간에 찍었습니다 매장이 조금 아쉽긴 하네요 그래도 친절하시고 빠르게 음료 나와서 잘 먹고 갑니다  라떼는 폴바셋  오트로 먹으니 고소하네요 대화하기 좋고 커피맛나요 바닐라빈 카페라떼2 카페라떼1 말차라,"[1, 0, 1, 0, 0, 0, 0, 0]"
463,서울특별시,구로구,신도림동,슈퍼말차 디큐브시티,서울 구로구 경인로 662 디큐브시티 B2,더티콘 진하고 부드러운 녹차맛에 코코넛이 아주 잘 어울려요 남자친구님은 코코넛 맛이 더 많아서 살짝 아쉬웠다 했어요 그래도 완전 매력적인 녹차코코넛 조화 블랙롤케이크 중간에 크림 많은 부분은 촉촉하고 맛있었는데 크림이 적은 부분은 조금 아쉬웠어요 진한 녹차맛보단 옅은 느낌이라 입문자분들이 좋아하실거 같아요 위에 초코코팅은 꾸덕한 느낌인데 어느정도 포인트는 되지만 케이크와 조화가 훌륭하진 않았아요 그래도 글루텐프리라서 속 편하게 무난하게 먹었어요 공간 앉아서 먹을만한 곳이 세 테이블옆에 넓은 공간은 음식점 고객 공간이더라구요이라 협소해요 의자와 테이블이 높아서 편하진 않아요 보리라떼 은근 중독이예요 맛있어요 직원이 친절하진않음  음료는 맛있었지만 뭔가 불친절해서 기분이 썩 좋진않음  특히 만들어주는 분 세상 귀찮음 에너지 뿜뿜 보통 카페가서 얼음 빼달라고하면 양이 적어진다고 물어보고 만들거나 가득채워주거나 하는데 여긴 그런거 없음 걍 만들어놓고 먹으라함   아이스크림은 생각보다 밍밍하고 별로였고  코코넛밀크베이스로한 말차라떼는 맛있었음 말차 너무 좋아하는데 뒤에 텁텁함도 없이 깔끔하네요 당도는 좀 있는 편인 거 같고요 음료 양은 많지 않지만 말차라떼 맛있네요 디큐브시티 지하매장이라 테이블은 몇개없어요 직접 눈 앞에서 제조해주는데 너무 맛있어요 아이스크림 꿀맛입니다 오우 맛있었어요 말차 맛집 성수동 핫플인데 가까운 곳에도 있어서 넘 좋네,"[1, 1, 1, 0, 0, 0, 0, 0]"
464,서울특별시,구로구,신도림동,투썸플레이스 신도림디큐브시티점,서울 구로구 경인로 662,뮤지컬친정엄마를 엄마 모시고 보러갔다가 뮤지컬 좌석 예약하고 1시간 시간이 남아서 투썸플레이스에 갔습니다 선물받은 커피쿠폰이 있어 과일쥬스로 주문하고 차액 추가 지불했습니다 주문받은 여직원분 일 잘하더라구요 자몽오렌지 쥬스 역시 찐했구요  키위바나나 쥬스도 맛있었답니다 울 엄마께서 비오는 창밖보시며 레몬파운드케잌 드시며 흡족해하셔서 늦게라도 리뷰 씁니다 칭찬해요투썸♡ 약간 쌀쌀한 날 따뜻한 차와 마들렌과 빵 마들렌 마들렌 맛있는 마들렌 언제나 좋은 경치 추천 디저트 티라미수 마들렌 콤부차 좋아하는데 맛나요 케이크 종류가 많아서 좋아요 신도림역 투썸플레이스 현대백화점 2층 야외에 위치해있는 투썸 통유리로 매장이 살짝 추웠어요 그래도 음료도 맛있고 디저트도 맛있는 투썸 따로 화장실은 없고 백화점 화장실 이용가능 맛있는 커피에 아이스박스 는 최상의 조합이죠 오늘도 기분좋은 시간 보냈습니다 밀크티와 독서 힐링 투썸밀 이용하면 저렴히 먹을수있어요 새로 나온 또먹는바닐라슈크림 시켜봤는데 슈 안에 크림은 없네요  반전매력인가 근데맛있어요 신도림에 12시까지 하는곳은 여기뿐  늘 자리가 없을 수도  사람 많음 다른 커피숍은,"[1, 0, 1, 0, 1, 0, 0, 0]"
465,서울특별시,구로구,신도림동,띵크커피 디큐브시티점,서울 구로구 경인로 662 현대백화점디큐브시티점 지하1층,공간이 넓고 커피가 진해요 띵크커피 흔하지 않은데 신도림역에 오래 있네요 지하철역에서 가깝고 백화점으로 이어지는 초입에 위치해서 접근성 좋아요 뻥 뚫린 공간이라 답답함도 없고요 커피와 음료는 평범하고 페스트리나 케익은 가격 대비 별로라고 생각해요 수다 떨거나 업무하기 괜찮은 공간 조용해서 대화나누기 좋아오 먹느라 사진을 못찍었지만 커피 잘 마셨습니다  다만 카페가 오픈되어 있어서 시끄럽다보니 대화하기는 조금 힘들었습니다  음료는 그냥 먹을만하고 화장실 이용은 많이 불편해요 잠시 머물러가기 좋아요 커피맛은 제입엔 안맞지만 친구는 맛있다고 하네요 알바가 아침이라 무표정에 친절 하진 않아도 커피는 맛있네요 커피 괜찮더이다 커피한잔에 여유 친절하진 않아요 친절하진않지만 커피는 맛있어요 좋아요 맛있어요 매장이넓어서 좋앙 친절하고 커피도 맛있어요 커피가 맛있어요  커피가 맛있쏘요 대화하기 좋은 곳입니다 신도림 현백 안에 유일하게 자리가 있어서 두번이나 들어감 커피가 맛났던 기억 조용하고 좋아요 커피맛은 그냥 그렇지만 얼그레이 케이크는 맛있었어요  큐브라떼 맛있네요 좋아요 매장 안이 추워요 믿고 마시는 띵크커피 더 많은 지점이 생겼으면 백화점보다 일찍 열어요 머핀이 맛있어요 친절하시고 좋아요 직원분 친절하세요 칸막이도 잘해두셔서 좋네요 창가 자리는 추워요 역이랑 가까워요 많이 안북적거려서 좋아용 남는 공간에 임시로 차려둔 것만 같은 인테리어인데 ,"[1, 0, 1, 0, 1, 1, 0, 0]"
466,서울특별시,구로구,구로동,메이비카페,서울 구로구 디지털로32나길 51 1층 메이비,브런치하면 메이비카페  구디하면 메이비카페 구디 대표카페 다운 브런치 가격도 저렴하고 양도 많고 맛도좋고 무엇보다 요즘 날씨에 테라스에서 먹기에도 너무 좋아요  친구 데리고 왔는데 반해서 갔습니당 단골카페 중 하나에요 오랜만에 점심회식 요리가만 많아서 늦게 나올 줄 알았는데 생각보다 빨리 한 번에 나왔어요  요리  음료 시키면 각 요리 당 음료 1000원 할인되네요 나름 저렴하게 먹을 수 있었어요 베스트 딱지 붙은 음식 말고는 쏘쏘 구디 역 바로 앞 대형 브런치 카페라 점심시간에 가면 직장인들 엄청 많고 넓고 쾌적해요 가격대는 조금 있지만 브런치 메뉴도 다양하고 빵 케익 등 디저트 종류 엄청 다양해서 빵구경하느라 바빠요 에그타르트랑 커피 맛집이에요 원두가 진하고 맛있어요 자리는 워낙 많아서 자리 걱정은 없고 테이블 간 간격이 넓어서 좋았어요 빵들은 빵 덮개가 각각 덮여 있어 먼지 탈 걱정이 없고 관리가 잘 되어있는 느낌을 받았어요 직원분들도 많고 화장실도 깨끗해요 육쪽마늘빵 안에서 이물질흰색코팅된 종이가 나왔어요 씹다가 모르고 그냥 삼킬 뻔 했는데 뱉으니 저런 포장종이 같은게 빵 안에 있더라구요  빵을 구울 때 들어간건지 나중에 들어간건지는 모르겠지만 놀라고 어이없고 황당했습니다 매장이 넓고 베이커리류가 많아요 브런치 메뉴도 다해서 카공하기 좋은 장소입니다 에그베네딕트는 딱 적당한 간과 완벽한 수란이 올라가서 맛있어요 베이컨이랑 스피,"[0, 0, 1, 1, 0, 0, 0, 0]"
467,서울특별시,구로구,구로동,오브베이크,서울 구로구 디지털로32가길 9 2층 오브베이크,후기가 좋은 이유를 알게되었습니다 들어가는 순간부터 빵굽는 맛있는 냄새가 나요 휘낭시에가 정말 겉바속촉으로 맛있었어요 아메리카노와 휘낭시에 세트도 있어 합리적인 가격으로 즐길 수 있어요 디카페인도 있어서 좋았답니다 화이트 인테리어에 블루소품들로 포인트 줘서 모던한 분위기예요 음료는 전체적으로 가성비 좋고 휘낭시에도 같이 먹기에 부드럽고 달달해서 아무음료랑도 잘 어울리고 커피랑 먹기에도 좋을 거 같아요 티코스터 잔 등 디테일 하나하나 신경쓴 모습이 좋았고 직원분도 친절해서 편하게 시간 보내다 갔어요 여기 휘낭시에가 넘 맛있어서 종류별로 담아서 친구들한테 선물로 나눠줬어요 패키지에 이쁘게 담아주셔서 선물해주는 사람도 받는 사람도 기분이 좋아요  휘낭시에 말고도 까눌레랑 쿠키도 맛있었어요 인테리어도 깔끔하고 이뻐서 앞으로도 자주 방문할 것 같아요 번창하시와용 구디에서 이런 바이브를 느낄 수 있다니요즘 유행인듯한 황치즈 들어간 휘낭시에와 카페라떼 주문해봤는데 휘낭시에는 촉촉하고 라떼는 진해서 맛있었어요 카페 곳곳의 오브제들도 눈길을 끄는데 멋있네요자주 방문하고 싶은 곳입니다 아인슈페너 달다구리하니 맛있었고 디카페인으로 변경가능해서 좋아요 머스캣티는 향 너무 좋고 가격대비 맛도 좋아요 황치즈 솔티초코 휘낭시에랑 바스크 치즈케이크 시켰는데 휘낭시에는 같은 베이스에 토핑이 달라지는 것 같은데 맛이 강하지 않아서 조금 아쉬웠어요 그래도 종류가 다양,"[0, 1, 1, 1, 0, 0, 0, 0]"
468,서울특별시,구로구,구로동,두리안디저트카페,서울 구로구 도림로 101 1층,두리안 디저트 먹어보니 특이한 맛입니다 두리안 맛을 생각하고 달려왔지만 기대치보다는 조금 부족하지만  식감은 매우 좋음 다른 카페에서 팔지않는 두리안코코넛 음료가 있어서 좋았어요 저는 개인적으로 코코넛라떼가 정말 맛있었어요 서울에세 두리안 파는곳 얼마 없는데 질이 좋고 맛있다 1등은 두리안볼 2등 두리안 크레이프 3등 두리아 주스 순으로 맛있음 두리안 땡길땐 여기다 두리안이 너무 먹고 싶은데 집에 가져가서 먹을 자신이 없어서 걷다가 우연히 발견한 두리안 디저트 카페 생으로 된 두리안 과일도 있고 아이스크림처럼 생크림과 같이 먹는 두리안도 있어요 시장보다 가격은 좀 있지만 두리안 못 드시는 분들과 커피 마실겸 먹기 좋은 듯 딸기 파르페도 인기가 많나봐요 커피도 맛있었어요 두리안 음료 마시고 싶어서 왔는데 매우 만족합니다 두리안 특유의 향이 느껴져서 좋네요 다음에는 디저트도 도전해보려 합니다 불로그 리뷰보고 바로 도전 두리안쉐이크  홍콩밀크티 주문했데 두리안 맛 찐하게 나니 좋네요  같이온친구는 양파 음식물 쓰레기 맛이러 합니다 두리안 디저트를 먹을수 있는 특별한 곳 두리안 카페참신한 카페 두리안 음료도 여러가지 많고 일반 음료도 있어요 두리안의 제대로 맛집이예요 강추양도 많아요 냉동 두리안 해동한볼 두리안 메뉴외에는 가격대비 두리안 함량이 적고 디저트가격이 너무 비싸다는 생각이 들었어요 커피 주문하러 오시는 중장년층 어른도 몇분 계시더,"[1, 0, 1, 0, 1, 0, 0, 0]"
469,서울특별시,구로구,구로동,투썸플레이스 구로디지털역 깔깔거리점,서울 구로구 디지털로32길 97-39,카페 굉장히넓고 자리도 편하고 와이파이 개빵빵 실내흡연실도 있어요 구디역 근처네서 젤 좋아하는 카페 노트북으로 작업을 하려고 왔는데 큰 통창으로 들어온 햇빛에 카페가 너무 따뜻하며 매장도 넖어서 뻥 뚫린 느낌을 받아 좋습니다 커피맛 최고 매우친절합니다  구로디지털역 깔깔리점 추천합니다 회식 후 2차는 늘 깔깔거리 투썸 밀크초콜릿생크림수플레  생크림이 그닥 부드럽지 않네요 캐롯도 좀 달았구요; 그 제가 그냥 전화하면서 받아서 생각을 못 했는데 여긴 원래 아포가토를 아아에다가 넣어서 주나요 얼음 도 들어가 있어서 맛이 엄청 맹맹한데요 애초에 주문을 아아 하나랑 아이스크림 컵 하나 주게요였는데 금액 보니 아포가토인 거 같은데 원래 아포가토가 빨대로 마시는 거였나요 스푼도 없네요 와인치즈무스 조각케이크 오렌지비앙코 라떼 바통쇼콜라 쿠키 주문했습니다  역시 디저트는 투썸이 최고네요 치즈케이크랑 체리맛나는 와인잼이랑 잘어울렸고 오렌지 비앙코라떼는 밀크티라떼에 감귤맛나는게 독특했어요 라떼위에 화이트 초코 크런치가 떠있어서 씹어먹는맛도 좋았고 오렌지도 상큼달달했어요 라떼에 바통쇼콜라초코쿠키 찍어먹으니 추운 겨울날씨 디저트로 제격이었네요 매장도 넓고 좌석도 편안해서 좋았습니다 공부하기 좋아요  새로 생겨서 애용 중이예요 생일 축하는 3차 커피숍에서 투썸 커피랑 디저트 못잃지 자리도 넓고 쾌적해요 그림집중도 잘되고 좋네요 이렇게 넓은 줄 몰랐어요 좋아,"[0, 0, 1, 0, 1, 1, 0, 0]"
470,서울특별시,구로구,구로동,에버애프터,서울 구로구 새말로18길 36-10,매장이 2층으로 되어있고 옆좌석과 거리가 멀어서 편하게 있기 좋았어요 인테리어도 깔끔하고 아늑한 분위기였고 화장실도 매우 깨끗합니다 음식도 많이 비싸지않고 적당한 금액이었어요 또 방문할것같아요  개인적으로 방문해보고 싶었던 카페인데 실제로 방문하니 더욱 만족도가 높았습니다  카페 그리고 음료 모두 맛있었고 특히 크로플이 쫀득하고 아이스크림과 조합이 대박말해뭐해  카페 내부도 잘 꾸며 놓고 연인과 함께 방문하면 좋을거 같아요  쓰컬의 주문 내역 1 크림라떼아이스 2 샹그리아무알콜 3 브라운치즈 크로플 저 네이버 후기 처음 써요 신랑 기다리다가 잠깐 들어와서 토피넛 라떼 먹었는데 한 입 먹자마자 너무 맛있어서 뜨거운 거 주문 했는데 반 이상 숨도 안쉬고 먹어버렸어요  맛있고 분위기도 아늑하고 조용하고 너무 좋아용 토피넛라떼 꼭 드세요 두번 드세요 크로플도 맛있고 커피도 맛있고 분위기도 미쳤어요 오픈시간 맞춰서 갔는데 주말이라 사람 꽤 있었어요 케이크가 맛있는 카페를 찾고 있었는데 우연히 알게 된 카페인데 인테리어도 너무 취저고 음료디저트도 맛있었어요  혼자가서 자리가 애매해 못앉고있는 저를 사장님께서 보시고 몇명왔는지 물어보시더니 자리안내도 해주시고 친절함에 또 기분좋게 카페분위기 즐기고 왔습니다 신도림쪽에 살지는 않지만 지인들데려가고싶은 그런곳이에요 분위기 넘 좋 예전에 지하로만 있을 때 가고 오랜만에 갔는데 2층까지 사용해서 넓어졌더,"[0, 0, 1, 1, 1, 0, 0, 0]"
471,서울특별시,구로구,구로동,나이스카페인클럽,"서울 구로구 디지털로34길 55 코오롱싸이언스밸리 1, 2차 사이 외부독립건물 126호",에그타르트 맛집인가요 에그타르트는 개인적으로  특유의 계란 비릿한맛때문에 즐겨하지 않는데 여긴 정말 맛있네요 앉아서 혼자 3개를 흡입했어요  오랫만에 방문하는데 매장도 청결하고 음료맛도 여전히 맛있어요 직원분들도 친절하셔서 기분좋습니다 구디에서 카페맛집으로 유명한 나이스카페인클럽 직장동료 추천으로 한 번 방문하고 오늘이 두번째에요 거리가 있어서 자주 방문 하진 못했지만 여기 커피 그리울때마다 달려와서 마시렵니다 커피가 고소하니 진짜 자꾸 생각나는 맛이에여  디저트도 굿굿 맛있어요  가격두 가성비좋은듯해요 에그타르트 엄청 쫀득고소한데 약간 상큼한맛도 나요 존맛탱 아아가 2000원 사이즈업하니 엄청나게 큰 커피디저트 종류도 너무 맛있네요 집 근처였으면 맨날 왔을거 같아요 와 커피 가격도 3000원대로 저렴한데 커피 맛이 왜이렇게 좋죠 너무 맛있어요 루뱅 쿠키도 초코맛이 너무 맛있어보여서 두개나 포장해서 갑니당 출근길에 바로 구운 에그타르트랑 라떼 먹는데  감동의 맛이에요 아침부터 기분좋게 먹고 갑니다 구디 카페 거의 가봤는데 여기는 처음 와보네요 맛나요 5월 4일까지 아메가 반값이라니 외부건물이지만 접근성 좋아서 만족하구요 일단 커피와 음료가 맛있습니다 디저트도 굿굿 빠른 테이크아웃으로 포장해와서 먹기 딱 좋아요 나이스커피 크림 넘 맛있음 역에서 가까운 곳에 있어서 근접성 좋네요 커피 가격이 맛도 있어서 놀랐어요 아인슈패너 좋아하는데 크,"[1, 0, 1, 0, 0, 0, 1, 0]"
472,서울특별시,구로구,구로동,읍천리382 구로구청점,"서울 구로구 가마산로 246 1층 101, 102호",읍천리 샐러드 맛있는걸로 이미 알고 있었는데 구로구청점 생겼는데 좌식이 가능한 자리가 있다는 소개에 아이랑 함께 갔네요  닭가슴살 샐러드 푸짐하게 맛있고 불고기샌드위치는 정말 든든하게 배부릅니다 밭라떼 시리즈중에 쑥라떼 첫 도전인데 향이 좋았어요 다이어트 할 때 식사대용으로 좋고 내 몸에 덜 미안한 읍천리 맛있어요 1 디저트와 음료 정말 맛있어요 특히 카페에서 이런 퀄리티 있는 샌드위치 먹기 힘든데 읍천리에서는 먹을 수 있어서 좋았어요 음료도 딸기도 가득이고 과육도 씹혀서 좋았어요 와플도 쫄깃쫄깃 맛있고 안에 소도 가득있어서 좋아요 2 인테리어가 아늑해서 사진찍기 좋았어요 매장도 따뜻하고 좌식 테이블 좌석 다 있어서 좋아요 3 사장님이 친절해요 무엇을 먹을까 엄청 고민했는데 추천해주셔서 더 맛있게 먹었어요 4 맛있어서 부모님것도 포장해서 가요오 닭가슴살샌드위치랑 디카페인아메 주문했는데 아메 쓰지 않고 정말 부드러워요 닭가슴살도 다 잘게 다져서 씹어먹기 편하구요 매장도 깔끔하고 일하시는 분들도 친절하시네요 사장님 너무 친절하시고 분위기 너무 좋아요 레트로 느낌이라서 사진 찍기 바쁘고 주문한 디저트랑 음료는 양이 진짜 많고 다른 곳이랑 비교도 안되게 퀄리티가 너무 좋아요 그리고 제가 딸기라떼 좋아하는데 진짜 맛있어요 자두라떼는 여기서 처음먹어보는데 이렇게 맛있다니 이제 다른 곳에서 못사먹겠어요 아 그리고 와플 꼭 사 먹으세요 다른 곳이랑,"[0, 0, 1, 1, 1, 0, 0, 0]"
473,서울특별시,구로구,구로동,카페우물,서울 구로구 공원로6나길 5-6,에그타르트 쫀맛탱입니다 친구랑 말차라떼 시켰는데 차가운 것도 따뜻한 것도 모두 맛있어요 인테리어도 깔끔하니 좋아요 우물 크림라떼랑 아메리카노 먹었어요   카페가 작지만 이쁘네요 ;  크림라떼 너무 이쁘고 맛있네요  커피도 맛있고 빵도 맛있고 편하게 있기 좋아요 커피도 맛있고 분위기도 좋아요  딸기케이크 미쳤어요 느끼하지도 너무 달지도 않은 딱 맛있는 크림에 케이크시트까지 살살 녹아요 딸기는 또 왜이렇게 향긋하게 달달한가요 조만간 홀케이크 사먹으러 갈거에요 카페 분위기도 넘 따숩고 트리 예뻐요 빵집만 가다가 드디어 커피숍도 가봤어요  아인슈페너 좋아해서 시키는데 여기서는 커피를 고르라고 해서 잘몰라서 아메리카노 했더니 좀 별로였어요  크림은 느끼하고 커피는 쓰고  안 어울어지는 아인슈페너 느낌 그 외 분위기 조용하고 예쁘고 좋아요 맛있고 아늑한 최애카페 아기자기하고 예쁜 카페에요 우물크림 때문에 매일 가는데 요즘 크림 맛이 바뀌었어요 고소함이 덜하고 단 맛만 강해졌어요 말모 애정하는 카페 가성비 좋은데 맛도 좋은 곳 동네 최애 카페 편안하게 대화하거나 집중해서 업무나 공부하기도 좋은 음료도 케이크도 맛있어요 테이블마다 생화가 놓여 있어서 분위기도 화사하답니다 구석진 골목길에서 만난 매력적인 카페예요 친절하시고 음료 커피 다 맛도좋아요 화장실도 깨끗하고  올때마다 만족합니다 신도림이 역 근처는 사람이 진짜 너무 많은데 카페 우물은 조금 ,"[1, 0, 1, 1, 1, 1, 0, 0]"
474,서울특별시,구로구,구로동,공들인,서울 구로구 가마산로 265 110호,아늑하고 편안한 매장안에서 드뎌 아인슈패너와 바스크케잌 주문 워낙 에그타르트 커피맛집으로 유명합니다 역시 점심직후인데도 먹는순간 맛있다 아인슈패너는 쓴 커피를 좋아하지 않음에도 크림이 진짜 맛있어서 저건 먹는다는 말을 알겠어요 달달하고 워낙 진뜩해서 아이스 커피임에도 쉽게 흘러내리지 않아요 크림 한입먹어보고 살짝 크림을 깨서 밑에 커피와 마시니 아이스카페라떼와 크림 두가지를 먹는거 같아요 입안은 쌉쌀한 커피 입술엔 달콤한 크림 바스크치즈케잌도 진짜 촉촉하고 부드럽네요 속을 열어보면 아마 실감하실거예요 먹은후에도 또 먹고싶네 할만큼 진짜 디저트 커피 음료까지 맛에 공들인 진심 점심 테이크아웃 할인있어요 맛있어서 사람도 많아요 점심시간 지나면 좋아요  가게 인테리어 예뻐요 디저트도 맛있게 잘 먹었어요 오늘은 두잔 즐거운 하루네요 커피며 디져트 까지 완벽했던 공들인 공들인 에그타르트 너무 맛있어요 2개 구입항상 맛있게 잘 먹고 있어요 맛있는 커피 테이크 아웃 할인 친절하고 디저트도 커피도 맛있어요 조용한분위기에 차 맛있어요 레몬맛이 너무 좋아요 강추 점심시간 지나면 조용하고 커피맛도 좋고 커피 고소하고 넘 맛있어요 에그로 스트레스 해소기본 에그타르트 추천드려요 하루 한번씩 들리는 곳 휘낭시에 커피 맛있어요 바스크 치즈케이크 조각으로 먹어보고 맛있어서  홀케이크로 주문 했습니다 덕분에 친구 신혼 집들이에 선물로 가져갔는데 다들 너무 맛있게,"[1, 0, 1, 1, 0, 0, 0, 0]"
475,서울특별시,구로구,구로동,까치화방 NC구로점,서울 구로구 구로중앙로 152,까치화방 카페는 처음 갔는 데 컵홀더 디자인도 너무 이쁘고 디저트가 해동이 아닌 직접 만든다고 하는 데 맛있음 다른 지점도 찾아가봐야겠음 가격대는 있는 편이지만 만족 여러 지점이 있는 줄 영수증을 찍으며 알았어요   인테리어가 특이해서 눈에 띄었는데  결국은 예쁜 디저트가 발걸음하게 만들었어요  디저트가 맛있는 곳   동그란 케익도 넘 예쁘고 맛있어보여요  기념일에 여기서 사도 되겠다 싶을 정도예요  밀크청은 마실수록 맛있다고 했구요  제가 마신 아인슈페너설화는 고냥 고랬어요   직원분은 불친절하지도 친절하지도 않았습니다 탁트인 공간인 카페입니다 디저트는 너무 종류도 다양하고 모양도 이뻐서 맛있었습니다 디저트 맛있어요 근데 알바생분 넘 불친절해요 한가지 물어봤더니 귀찮다는듯이 손가락으로 가르키네여 손님 많은것도 아니였는데 사장님 교육좀 시키셔야할듯요 음료맛있어요 앞에 행사할 때는 좀 번잡스럽지만  나름 좌석이 많아서 좋네요 자몽청에 자몽이 두 조각이나 들어있어 좋았어요 여름에 청포도 크림치즈 크로플도 원래 맛있었는데 딸기치즈 크로플까지 생겼네요 계절메뉴인가봐요 이것도 맛있어서 순삭했어요 케이크 포장하였는데 맛있게 잘 먹었습니다 남편이 당근케이크를 좋아해서 샀는데 맛있다고 잘먹네요 케이크 스콘이 맛있어요 크림너무 맛있어요  1층 바로 중앙에 있어서 좋네요 깔끔한 매장 하지만 저만 느끼나요 갈 때마다 불친절한 느낌 많이 달지않고 맛있네요,"[0, 0, 1, 1, 0, 0, 0, 0]"
476,서울특별시,구로구,가리봉동,두즈커피,서울 구로구 남부순환로107길 5 1층,음료가 맛있어요 돌체콜드브루 주문했는데 기존에 마시던 돌체라떼랑 달라서 신기했습니다 파운드가 엄청 촉촉하고 맛이 진해서 넘넘 맛있어요 파운드 강추드립니다인테리어도 좋고 깨끗해서 넘넘 좋았어요 내부가 아기자기 하면서도 아늑한 분위기여서 대화하거나 데이트하기 좋은곳이였어요  내부에 테이블이 많지는 않았지만 회전율이 나쁜편이 아니라고 괜찮았던거 같아요  저녁시간에는 사람이 은근히 많았어요  구로디지털역 주변에 분위기있는 카페 찾기 드문데 여기 강추예요  밀크티 맛집 저는 크로플이 다 떨어져서 못 먹었네요 다음 방문때 먹어보려구요 아늑하고 조용하고 널찍하고 제가 가산동에서 제일좋아하는 카페에요 간접등이 마음을 차분하게 해주기도하고 통창이지만 블라인드를 쳐두어서 그런지 우리들만의 비밀모임을 하는 기분도들고요 시나몬향을 그리 좋아하지않지만 두즈커피의 시나몬라떼는 시나몬향이 이렇게 좋은건가 싶게 만드는 착각을 불러일으켜요 크로플도 겉바속촉 달달하구요 콜드브루연유라떼는 밑에 설탕이 깔려있어서 꼭 빨대로 저어가며 먹기 아 참 그리고 두즈커피는 셀카명소랍니다 셀카가 엄청 잘나와요 헤헤 좀 늦은 시간에 방문해서 커피 마시면 잠을 못잘것 같아서 바질토마토에이드를 시켰습니다 이거 새로운 맛인데 맛있네요 해가 지면 살짝 어두운 카페 내부에 전등 빛이 예쁘게 퍼져서 카페 내부가 정말 예뻤습니다 굳굳 이동네에서 가장 선곡이 마음에 드는 카페에요 베이스 짱짱한 재,"[0, 0, 1, 1, 1, 1, 0, 0]"
